City,Country,Region,_time,count,isIP,isIPv6,isMissingLocation,isPrivateOrReserved,lat,lon,modifiedByPython,modifiedByPythonTimestamp,src
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.147.110
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.168.167
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9114,10.8114,true,2022-02-02T15:36:06,46.230.135.80
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.76.110
Oslo,Norway,Oslo County,2022-02-02T15:36:06,7,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.212.20
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,82.102.22.221
Lillestrøm,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9536,11.062,true,2022-02-02T15:36:06,51.175.87.5
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.80.180.17
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.209.59.209
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,193.91.174.126
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.92.144.184
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8946,10.6282,true,2022-02-02T15:36:06,84.20.97.224
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.203.79
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.176.244.73
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,46.15.10.90
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,37.120.203.180
Askim,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.589,11.1245,true,2022-02-02T15:36:06,193.69.214.118
Kolbotn,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8083,10.8004,true,2022-02-02T15:36:06,95.34.248.244
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.36.247
Voyenenga,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9114,10.4792,true,2022-02-02T15:36:06,84.214.200.21
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.203.97
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.97.138
Brumunddal,Norway,Innlandet,2022-02-02T15:36:06,1,true,false,true,false,60.881,10.9395,true,2022-02-02T15:36:06,89.8.200.94
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,92.220.113.7
Jar,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,62.16.179.217
Slemmestad,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.7879,10.4995,true,2022-02-02T15:36:06,79.160.62.147
Larvik,Norway,Vestfold og Telemark,2022-02-02T15:36:06,1,true,false,false,false,59.0533,10.0352,true,2022-02-02T15:36:06,89.8.211.140
Burfjord,Norway,Troms og Finnmark,2022-02-02T15:36:06,2,true,false,true,false,69.938,22.052,true,2022-02-02T15:36:06,89.8.213.48
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.201.91
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,193.156.161.27
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.68.201
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.128.173
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.32.98
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.206.252
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.201.223
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.110.2
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.97.226
Heggedal,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.7891,10.4403,true,2022-02-02T15:36:06,85.165.195.230
Krokstadelva,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7682,10.0206,true,2022-02-02T15:36:06,92.220.55.252
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.18.62.164
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.195.50
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.218.151
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.194.22
Brumunddal,Norway,Innlandet,2022-02-02T15:36:06,2,true,false,true,false,60.881,10.9395,true,2022-02-02T15:36:06,89.8.200.104
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.205.41
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.185.237
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.127.254
Jar,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,46.9.255.56
Drammen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.7389,10.2133,true,2022-02-02T15:36:06,84.215.114.143
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.193.17
Lysaker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9068,10.6393,true,2022-02-02T15:36:06,85.165.128.100
Drammen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7463,10.1815,true,2022-02-02T15:36:06,84.215.112.63
Drammen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.7397,10.2404,true,2022-02-02T15:36:06,80.203.26.24
Horten,Norway,Vestfold og Telemark,2022-02-02T15:36:06,3,true,false,false,false,59.4324,10.458,true,2022-02-02T15:36:06,84.202.182.127
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.206.197
Flateby,Norway,Viken,2022-02-02T15:36:06,8,true,false,false,false,59.8266,11.1405,true,2022-02-02T15:36:06,51.175.105.46
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.22.46
Fornebu,Norway,Viken,2022-02-02T15:36:06,3,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.40.138
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.205.72
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.116.201
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.89.123.32
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.223.76
Lorenskog,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9381,10.9551,true,2022-02-02T15:36:06,51.175.95.189
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.193.70
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.217.67
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.131.253
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.206.58
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,109.247.50.19
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,37.120.149.84
Grua,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.259,10.6418,true,2022-02-02T15:36:06,109.247.164.166
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,85.166.115.226
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.206.225.249
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,92.220.21.178
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.52.145
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.25.163
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,91.186.71.2
Åneby,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,60.0893,10.87,true,2022-02-02T15:36:06,46.15.45.122
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.205.150
Lommedalen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.0261,10.4349,true,2022-02-02T15:36:06,92.220.114.224
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.171
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.212.33
Blommenholm,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8978,10.5363,true,2022-02-02T15:36:06,158.248.114.24
Drammen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7162,10.2668,true,2022-02-02T15:36:06,51.174.246.18
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.78.13
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.3.30
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8348,10.4277,true,2022-02-02T15:36:06,84.213.218.75
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.209.56
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.162
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,109.189.55.136
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.9114,10.8114,true,2022-02-02T15:36:06,46.230.139.4
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.213.68.102
Storslett,Norway,Troms og Finnmark,2022-02-02T15:36:06,1,true,false,true,false,69.7678,21.0247,true,2022-02-02T15:36:06,89.8.200.130
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.214.111.154
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.117.194
Sorumsand,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9699,11.2009,true,2022-02-02T15:36:06,84.234.138.164
,,,2022-01-25T06:57:42.000+0100,6,true,false,true,false,,,,,169.254.2.42
Langhus,Norway,Viken,2022-02-02T15:36:06,5,true,false,false,false,59.7535,10.8414,true,2022-02-02T15:36:06,62.16.158.126
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,62.16.130.233
,,,2022-01-25T06:48:42.000+0100,824,true,false,true,false,,,,,169.254.2.107
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,92.220.114.121
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.73.226
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.168.186
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,158.248.67.85
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.176.60
Jevnaker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.2443,10.5433,true,2022-02-02T15:36:06,85.167.83.156
Sandvika,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8952,10.5295,true,2022-02-02T15:36:06,193.161.34.61
Sandvika,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8952,10.5295,true,2022-02-02T15:36:06,193.161.34.39
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.199.215
Asker,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8162,10.4508,true,2022-02-02T15:36:06,84.215.1.194
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.202.204
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,62.16.183.43
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.227.187
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.186.162
Gjettum,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,158.248.66.39
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.224.66
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.89.136.137
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.212.182.232
Ravnasen,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.8138,10.8264,true,2022-02-02T15:36:06,46.15.17.191
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.9203,10.5799,true,2022-02-02T15:36:06,84.202.97.235
Lommedalen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.0261,10.4349,true,2022-02-02T15:36:06,81.166.193.19
Moen,Norway,Troms og Finnmark,2022-02-02T15:36:06,1,true,false,false,false,69.1304,18.6123,true,2022-02-02T15:36:06,46.230.131.135
Lierskogen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8236,10.332,true,2022-02-02T15:36:06,79.160.78.86
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.213.74.253
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.8636,10.7961,true,2022-02-02T15:36:06,92.220.22.62
Heggedal,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.788,10.439,true,2022-02-02T15:36:06,79.161.20.67
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,62.16.242.28
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,37.191.185.53
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.193.62
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.205.210
Rykene,Norway,Agder,2022-02-02T15:36:06,1,true,false,false,false,58.4097,8.63844,true,2022-02-02T15:36:06,185.101.32.67
Hvittingfoss,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.5009,9.9775,true,2022-02-02T15:36:06,79.161.29.106
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.74.198
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,82.102.27.118
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.31.82
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8228,10.4329,true,2022-02-02T15:36:06,84.213.229.102
Gjettum,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,46.9.86.44
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.88.91.153
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.211.94.227
Honefoss,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,60.1177,10.3493,true,2022-02-02T15:36:06,85.167.6.139
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.185.68
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,91.186.73.133
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.177.90
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.209.25.99
Stabekk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9024,10.6096,true,2022-02-02T15:36:06,85.164.91.220
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.204.169
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.109.62
Hovik verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8922,10.5799,true,2022-02-02T15:36:06,82.164.231.190
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.204.187
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.53.124
Sandsli,Norway,Vestland,2022-02-02T15:36:06,1,true,false,false,false,60.2917,5.28272,true,2022-02-02T15:36:06,80.202.68.81
Rykkin,Norway,Viken,2022-02-02T15:36:06,5,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,85.167.16.207
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.95.57.178
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,195.139.193.208
Bjornemyrdalen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8319,10.6519,true,2022-02-02T15:36:06,88.91.31.172
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.208.88.52
Baerums verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9423,10.5021,true,2022-02-02T15:36:06,81.166.192.57
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.201.114
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,37.191.165.120
Sandvika,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8956,10.5212,true,2022-02-02T15:36:06,84.215.4.104
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.253.97.205
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.118
Hamar,Norway,Innlandet,2022-02-02T15:36:06,1,true,false,true,false,60.7945,11.068,true,2022-02-02T15:36:06,89.8.210.125
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,217.8.141.190
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,158.248.68.199
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.102.142
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,62.16.243.72
Oslo,Norway,Oslo County,2022-02-02T15:36:06,5,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.208.30
Fjellhamar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9533,10.9765,true,2022-02-02T15:36:06,51.175.225.132
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.53.136
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.141
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.176.244.68
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8458,10.4313,true,2022-02-02T15:36:06,85.166.29.240
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.97.7
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,178.74.11.198
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.204.32
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,82.164.67.28
Slependen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.877,10.5074,true,2022-02-02T15:36:06,80.203.120.203
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.199.163
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.196.46
Hovik verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8956,10.5914,true,2022-02-02T15:36:06,95.34.7.215
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.148.249
Vinterbru,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7381,10.7517,true,2022-02-02T15:36:06,51.175.201.85
Stabekk,Norway,Viken,2022-02-02T15:36:06,15,true,false,false,false,59.9024,10.6096,true,2022-02-02T15:36:06,51.175.76.240
Åneby,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.0893,10.87,true,2022-02-02T15:36:06,46.15.41.184
Saetre,Norway,Viken,2022-02-02T15:36:06,5,true,false,false,false,59.6908,10.523,true,2022-02-02T15:36:06,79.160.63.89
Spikkestad,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.7365,10.3361,true,2022-02-02T15:36:06,85.165.137.100
Hasle,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9335,10.5837,true,2022-02-02T15:36:06,85.164.35.78
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.147.108
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.210.150.55
Oslo,Norway,Oslo County,2022-02-02T15:36:06,5,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.210
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.198.218
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.185.161
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.40.154
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,82.164.219.136
Gjettum,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,46.9.82.124
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,80.232.114.18
Gjettum,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,46.9.84.69
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.117.95
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.204.57
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,45.152.51.103
