City,Country,Region,_time,count,isIP,isIPv6,isMissingLocation,isPrivateOrReserved,lat,lon,modifiedByPython,modifiedByPythonTimestamp,src
Hasle,Norway,Viken,2022-01-25T16:11:09.000+0100,3,true,false,false,false,59.93350,10.58370,,,37.200.29.167
Oslo,Norway,Oslo County,2022-01-25T15:57:58.000+0100,1,true,false,false,false,59.95500,10.85900,,,185.253.97.212
,Norway,,2022-01-25T15:57:03.000+0100,3,true,false,true,false,59.94520,10.75590,,,77.18.52.125
Oslo,Norway,Oslo County,2022-01-25T15:54:15.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.205.205
Flateby,Norway,Viken,2022-01-25T15:52:34.000+0100,1,true,false,false,false,59.82660,11.14050,,,51.175.94.133
Oslo,Norway,Oslo County,2022-01-25T15:49:59.000+0100,8,true,false,false,false,59.92030,10.57990,,,84.202.97.241
Tromsø,Norway,Troms og Finnmark,2022-01-25T15:47:37.000+0100,1,true,false,false,false,69.68870,18.98890,,,88.95.214.32
Rykkin,Norway,Viken,2022-01-25T15:46:37.000+0100,1,true,false,false,false,59.93190,10.48140,,,88.88.220.96
Sandvika,Norway,Viken,2022-01-25T15:45:58.000+0100,52,true,false,false,false,59.89660,10.49790,,,193.161.36.5
Oslo,Norway,Oslo County,2022-01-25T15:41:45.000+0100,5,true,false,false,false,59.95500,10.85900,,,37.120.203.182
Sandvika,Norway,Viken,2022-01-25T15:32:18.000+0100,1,true,false,false,false,59.89520,10.52950,,,109.189.208.107
Finstadjordet,Norway,Viken,2022-01-25T15:31:57.000+0100,3,true,false,false,false,59.90960,10.97010,,,62.97.163.211
Vestby,Norway,Viken,2022-01-25T15:31:22.000+0100,3,true,false,false,false,59.60310,10.73820,,,188.126.204.33
Krokstadelva,Norway,Viken,2022-01-25T15:27:05.000+0100,1,true,false,false,false,59.76820,10.02060,,,46.15.19.26
Klofta,Norway,Viken,2022-01-25T15:23:19.000+0100,1,true,false,false,false,60.05220,11.13390,,,51.175.187.82
Gjettum,Norway,Viken,2022-01-25T15:08:57.000+0100,1,true,false,false,false,59.90820,10.52160,,,46.9.81.205
Oslo,Norway,Oslo County,2022-01-25T15:05:30.000+0100,2,true,false,false,false,59.95500,10.85900,,,185.176.244.75
Rykkin,Norway,Viken,2022-01-25T15:01:38.000+0100,1,true,false,false,false,59.93190,10.48140,,,88.88.220.83
Oslo,Norway,Oslo County,2022-01-25T14:53:11.000+0100,7,true,false,false,false,59.95500,10.85900,,,84.202.74.157
,Norway,,2022-01-25T14:52:37.000+0100,1,true,false,true,false,59.94520,10.75590,,,77.16.35.240
Oslo,Norway,Oslo County,2022-01-25T14:52:36.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.212.152
Oslo,Norway,Oslo County,2022-01-25T14:51:48.000+0100,4,true,false,false,false,59.95500,10.85900,,,81.175.51.194
Oslo,Norway,Oslo County,2022-01-25T14:49:08.000+0100,1,true,false,false,false,59.95500,10.85900,,,77.16.222.76
Voyenenga,Norway,Viken,2022-01-25T14:47:46.000+0100,1,true,false,false,false,59.91100,10.47370,,,62.16.133.190
Oslo,Norway,Oslo County,2022-01-25T14:44:06.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.166.223.220
Oslo,Norway,Oslo County,2022-01-25T14:41:18.000+0100,1,true,false,false,false,59.95500,10.85900,,,213.52.102.86
Gjettum,Norway,Viken,2022-01-25T14:39:50.000+0100,1,true,false,false,false,59.90820,10.52160,,,46.9.85.199
,Norway,Oslo County,2022-01-25T14:36:24.000+0100,1,true,false,true,false,59.86360,10.79610,,,77.16.76.243
Oslo,Norway,Oslo County,2022-01-25T14:35:53.000+0100,1,true,false,false,false,59.95500,10.85900,,,51.175.152.173
Hovik verk,Norway,Viken,2022-01-25T14:34:58.000+0100,2,true,false,false,false,59.89220,10.57990,,,46.9.227.98
Oslo,Norway,Oslo County,2022-01-25T14:31:51.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.166.194.169
Oslo,Norway,Oslo County,2022-01-25T14:30:39.000+0100,1,true,false,false,false,59.95500,10.85900,,,91.186.71.4
Honefoss,Norway,Viken,2022-01-25T14:29:52.000+0100,1,true,false,false,false,60.17380,10.26960,,,81.167.22.15
Oslo,Norway,Oslo County,2022-01-25T14:29:11.000+0100,1,true,false,false,false,59.95500,10.85900,,,80.203.60.75
Oslo,Norway,Oslo County,2022-01-25T14:27:44.000+0100,5,true,false,false,false,59.95500,10.85900,,,84.212.142.83
Oslo,Norway,Oslo County,2022-01-25T14:26:57.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.191.205.179
Oslo,Norway,Oslo County,2022-01-25T14:26:56.000+0100,1,true,false,false,false,59.95500,10.85900,,,51.175.68.68
Oslo,Norway,Oslo County,2022-01-25T14:25:50.000+0100,1,true,false,false,false,59.95500,10.85900,,,77.16.51.173
,Norway,,2022-01-25T14:22:48.000+0100,2,true,false,true,false,59.94520,10.75590,,,77.18.63.34
Hovik verk,Norway,Viken,2022-01-25T14:22:37.000+0100,1,true,false,false,false,59.89220,10.57990,,,95.34.7.101
Oslo,Norway,Oslo County,2022-01-25T14:19:51.000+0100,5,true,false,false,false,59.95500,10.85900,,,89.8.105.239
Oslo,Norway,Oslo County,2022-01-25T14:19:50.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.203.23
Stabekk,Norway,Viken,2022-01-25T14:18:56.000+0100,1,true,false,false,false,59.90240,10.60960,,,85.164.91.4
Lillestrøm,Norway,Viken,2022-01-25T14:14:16.000+0100,1,true,false,false,false,59.96300,11.02640,,,89.8.74.56
,Norway,,2022-01-25T14:10:46.000+0100,7,true,false,true,false,59.94520,10.75590,,,77.16.36.85
Oslo,Norway,Oslo County,2022-01-25T14:08:46.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.196.165
,Norway,Oslo County,2022-01-25T14:06:52.000+0100,1,true,false,true,false,59.86360,10.79610,,,77.16.66.82
Oslo,Norway,Oslo County,2022-01-25T14:04:41.000+0100,3,true,false,false,false,59.95500,10.85900,,,46.15.33.7
Oslo,Norway,Oslo County,2022-01-25T14:01:48.000+0100,2,true,false,false,false,59.95500,10.85900,,,46.15.3.136
Oslo,Norway,Oslo County,2022-01-25T13:58:35.000+0100,2,true,false,false,false,59.95500,10.85900,,,46.15.8.49
Oslo,Norway,Oslo County,2022-01-25T13:57:07.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.191.44.19
Oslo,Norway,Oslo County,2022-01-25T13:55:41.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.210.173.55
Oslo,Norway,Oslo County,2022-01-25T13:53:22.000+0100,2,true,false,false,false,59.95500,10.85900,,,51.175.147.110
Oslo,Norway,Oslo County,2022-01-25T13:52:45.000+0100,2,true,false,false,false,59.95500,10.85900,,,51.175.168.167
,Norway,,2022-01-25T13:52:43.000+0100,1,true,false,true,false,59.94520,10.75590,,,46.230.135.80
Oslo,Norway,Oslo County,2022-01-25T13:47:44.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.76.110
Oslo,Norway,Oslo County,2022-01-25T13:42:24.000+0100,7,true,false,false,false,59.95500,10.85900,,,89.8.212.20
Oslo,Norway,Oslo County,2022-01-25T13:36:46.000+0100,1,true,false,false,false,59.95500,10.85900,,,82.102.22.221
Lorenskog,Norway,Viken,2022-01-25T13:36:03.000+0100,3,true,false,false,false,59.93130,10.96430,,,51.175.87.5
Oslo,Norway,Oslo County,2022-01-25T13:27:28.000+0100,1,true,false,false,false,59.95500,10.85900,,,185.80.180.17
Oslo,Norway,Oslo County,2022-01-25T13:26:28.000+0100,2,true,false,false,false,59.95500,10.85900,,,84.209.59.209
Oslo,Norway,Oslo County,2022-01-25T13:19:53.000+0100,1,true,false,false,false,59.95500,10.85900,,,193.91.174.126
Oslo,Norway,Oslo County,2022-01-25T13:18:55.000+0100,2,true,false,false,false,59.95500,10.85900,,,88.92.144.184
Vear,Norway,Vestfold og Telemark,2022-01-25T13:18:46.000+0100,1,true,false,false,false,59.24090,10.35090,,,84.20.97.224
Oslo,Norway,Oslo County,2022-01-25T13:16:13.000+0100,2,true,false,false,false,59.95500,10.85900,,,46.46.203.79
Oslo,Norway,Oslo County,2022-01-25T13:14:53.000+0100,2,true,false,false,false,59.95500,10.85900,,,185.176.244.73
Oslo,Norway,Oslo County,2022-01-25T13:10:36.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.10.90
Oslo,Norway,Oslo County,2022-01-25T13:07:20.000+0100,1,true,false,false,false,59.95500,10.85900,,,37.120.203.180
Oslo,Norway,Oslo County,2022-01-25T13:04:45.000+0100,1,true,false,false,false,59.95500,10.85900,,,193.69.214.118
Kolbotn,Norway,Viken,2022-01-25T12:54:34.000+0100,1,true,false,false,false,59.80830,10.80040,,,95.34.248.244
Oslo,Norway,Oslo County,2022-01-25T12:50:27.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.36.247
Voyenenga,Norway,Viken,2022-01-25T12:42:04.000+0100,4,true,false,false,false,59.91140,10.47920,,,84.214.200.21
Oslo,Norway,Oslo County,2022-01-25T12:38:36.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.203.97
Oslo,Norway,Oslo County,2022-01-25T12:30:36.000+0100,2,true,false,false,false,59.95500,10.85900,,,89.8.97.138
,Norway,Trøndelag,2022-01-25T12:24:37.000+0100,1,true,false,true,false,63.41230,10.40450,,,89.8.200.94
Skui,Norway,Viken,2022-01-25T12:24:10.000+0100,3,true,false,false,false,59.92650,10.44470,,,92.220.113.7
Kolsas,Norway,Viken,2022-01-25T12:16:26.000+0100,4,true,false,false,false,59.91910,10.51680,,,62.16.179.217
Saetre,Norway,Viken,2022-01-25T12:16:01.000+0100,2,true,false,false,false,59.69080,10.52300,,,79.160.62.147
Trondheim,Norway,Trøndelag,2022-01-25T12:09:38.000+0100,1,true,false,false,false,63.42560,10.40130,,,89.8.211.140
,Norway,,2022-01-25T12:07:08.000+0100,2,true,false,true,false,59.94520,10.75590,,,89.8.213.48
,Norway,,2022-01-25T12:01:28.000+0100,1,true,false,true,false,59.94520,10.75590,,,89.8.201.91
Oslo,Norway,Oslo County,2022-01-25T11:51:07.000+0100,2,true,false,false,false,59.95500,10.85900,,,193.156.161.27
,Norway,Oslo County,2022-01-25T11:50:20.000+0100,2,true,false,true,false,59.86360,10.79610,,,77.16.68.201
Oslo,Norway,Oslo County,2022-01-25T11:45:56.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.128.173
Oslo,Norway,Oslo County,2022-01-25T11:41:27.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.32.98
Oslo,Norway,Oslo County,2022-01-25T11:40:48.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.206.252
Oslo,Norway,Oslo County,2022-01-25T11:33:16.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.201.223
Baerums verk,Norway,Viken,2022-01-25T11:31:08.000+0100,2,true,false,false,false,59.94230,10.50210,,,95.34.110.2
Oslo,Norway,Oslo County,2022-01-25T11:31:01.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.97.226
Nesbru,Norway,Viken,2022-01-25T11:29:15.000+0100,2,true,false,false,false,59.85640,10.49660,,,85.165.195.230
Drammen,Norway,Viken,2022-01-25T11:24:08.000+0100,1,true,false,false,false,59.71970,10.16750,,,92.220.55.252
,Norway,,2022-01-25T11:15:35.000+0100,1,true,false,true,false,59.94520,10.75590,,,77.18.62.164
Oslo,Norway,Oslo County,2022-01-25T11:14:39.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.195.50
Oslo,Norway,Oslo County,2022-01-25T11:12:43.000+0100,2,true,false,false,false,59.95500,10.85900,,,77.16.218.151
Oslo,Norway,Oslo County,2022-01-25T11:11:36.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.166.194.22
,Norway,Trøndelag,2022-01-25T11:07:48.000+0100,2,true,false,true,false,63.41230,10.40450,,,89.8.200.104
Oslo,Norway,Oslo County,2022-01-25T11:07:24.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.205.41
Skui,Norway,Viken,2022-01-25T11:06:11.000+0100,1,true,false,false,false,59.92650,10.44470,,,81.166.185.237
Oslo,Norway,Oslo County,2022-01-25T10:47:37.000+0100,1,true,false,false,false,59.95500,10.85900,,,51.175.127.254
Hasle,Norway,Viken,2022-01-25T10:43:40.000+0100,2,true,false,false,false,59.93350,10.58370,,,46.9.255.56
Drammen,Norway,Viken,2022-01-25T10:37:05.000+0100,2,true,false,false,false,59.74490,10.19270,,,84.215.114.143
,Norway,,2022-01-25T10:20:05.000+0100,2,true,false,true,false,59.94520,10.75590,,,89.8.193.17
Lysaker,Norway,Viken,2022-01-25T10:17:26.000+0100,1,true,false,false,false,59.90000,10.60000,,,85.165.128.100
Drammen,Norway,Viken,2022-01-25T10:16:18.000+0100,1,true,false,false,false,59.74960,10.11030,,,84.215.112.63
Drammen,Norway,Viken,2022-01-25T10:04:47.000+0100,2,true,false,false,false,59.74020,10.20860,,,80.203.26.24
Horten,Norway,Vestfold og Telemark,2022-01-25T09:59:26.000+0100,3,true,false,false,false,59.43240,10.45800,,,84.202.182.127
Oslo,Norway,Oslo County,2022-01-25T09:51:12.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.206.197
Lillestrøm,Norway,Viken,2022-01-25T09:49:23.000+0100,8,true,false,false,false,59.95360,11.06200,,,51.175.105.46
Oslo,Norway,Oslo County,2022-01-25T09:47:20.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.166.22.46
,Norway,,2022-01-25T09:46:50.000+0100,3,true,false,true,false,59.94520,10.75590,,,77.16.40.138
Oslo,Norway,Oslo County,2022-01-25T09:42:06.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.205.72
Lorenskog,Norway,Viken,2022-01-25T09:41:07.000+0100,1,true,false,false,false,59.93130,10.96430,,,51.175.116.201
Oslo,Norway,Oslo County,2022-01-25T09:35:56.000+0100,1,true,false,false,false,59.95500,10.85900,,,88.89.123.32
Oslo,Norway,Oslo County,2022-01-25T09:33:46.000+0100,1,true,false,false,false,59.95500,10.85900,,,77.16.223.76
Lillestrøm,Norway,Viken,2022-01-25T09:33:07.000+0100,1,true,false,false,false,59.95360,11.06200,,,51.175.95.189
Oslo,Norway,Oslo County,2022-01-25T09:25:41.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.193.70
Oslo,Norway,Oslo County,2022-01-25T09:24:43.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.217.67
Oslo,Norway,Oslo County,2022-01-25T09:24:32.000+0100,3,true,false,false,false,59.95500,10.85900,,,89.8.131.253
Oslo,Norway,Oslo County,2022-01-25T09:18:24.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.206.58
Vikebygd,Norway,Rogaland,2022-01-25T09:12:41.000+0100,2,true,false,false,false,59.59120,5.57660,,,109.247.50.19
Oslo,Norway,Oslo County,2022-01-25T09:05:07.000+0100,1,true,false,false,false,59.95500,10.85900,,,37.120.149.84
Gjøvik,Norway,Innlandet,2022-01-25T08:55:33.000+0100,1,true,false,false,false,60.78040,10.70370,,,109.247.164.166
Oslo,Norway,Oslo County,2022-01-25T08:49:24.000+0100,1,true,false,false,false,59.95500,10.85900,,,85.166.115.226
Oslo,Norway,Oslo County,2022-01-25T08:40:52.000+0100,1,true,false,false,false,59.95500,10.85900,,,185.206.225.249
Oslo,Norway,Oslo County,2022-01-25T08:39:25.000+0100,1,true,false,false,false,59.95500,10.85900,,,92.220.21.178
Oslo,Norway,Oslo County,2022-01-25T08:34:19.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.52.145
Oslo,Norway,Oslo County,2022-01-25T08:26:51.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.25.163
Oslo,Norway,Oslo County,2022-01-25T08:26:01.000+0100,3,true,false,false,false,59.95500,10.85900,,,91.186.71.2
,Norway,Oslo County,2022-01-25T08:23:04.000+0100,1,true,false,true,false,59.86360,10.79610,,,46.15.45.122
Oslo,Norway,Oslo County,2022-01-25T08:22:05.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.205.150
Oslo,Norway,Oslo County,2022-01-25T08:19:44.000+0100,1,true,false,false,false,59.95500,10.85900,,,92.220.114.224
Oslo,Norway,Oslo County,2022-01-25T08:11:45.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.207.171
Oslo,Norway,Oslo County,2022-01-25T08:10:37.000+0100,1,true,false,false,false,59.95500,10.85900,,,51.175.212.33
Blommenholm,Norway,Viken,2022-01-25T08:07:39.000+0100,1,true,false,false,false,59.89780,10.53630,,,158.248.114.24
Drammen,Norway,Viken,2022-01-25T08:07:26.000+0100,1,true,false,false,false,59.71620,10.26680,,,51.174.246.18
,Norway,Oslo County,2022-01-25T07:59:39.000+0100,2,true,false,true,false,59.86360,10.79610,,,77.16.78.13
Oslo,Norway,Oslo County,2022-01-25T07:58:09.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.3.30
Asker,Norway,Viken,2022-01-25T07:56:12.000+0100,1,true,false,false,false,59.83480,10.42770,,,84.213.218.75
Oslo,Norway,Oslo County,2022-01-25T07:44:22.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.209.56
Oslo,Norway,Oslo County,2022-01-25T07:40:28.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.207.162
Baerums verk,Norway,Viken,2022-01-25T07:40:06.000+0100,1,true,false,false,false,59.94540,10.51110,,,109.189.55.136
,Norway,,2022-01-25T07:34:38.000+0100,2,true,false,true,false,59.94520,10.75590,,,46.230.139.4
Oslo,Norway,Oslo County,2022-01-25T07:34:01.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.213.68.102
,Norway,Trøndelag,2022-01-25T07:18:59.000+0100,1,true,false,true,false,63.41230,10.40450,,,89.8.200.130
Oslo,Norway,Oslo County,2022-01-25T07:18:56.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.214.111.154
Sandvika,Norway,Viken,2022-01-25T07:04:56.000+0100,2,true,false,false,false,59.89560,10.52120,,,95.34.117.194
Oslo,Norway,Oslo County,2022-01-25T07:03:46.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.234.138.164
,,,2022-01-25T06:57:42.000+0100,6,true,false,true,false,,,,,169.254.2.42
Langhus,Norway,Viken,2022-01-25T06:52:28.000+0100,5,true,false,false,false,59.75350,10.84140,,,62.16.158.126
Hasle,Norway,Viken,2022-01-25T06:50:49.000+0100,1,true,false,false,false,59.93350,10.58370,,,62.16.130.233
,,,2022-01-25T06:48:42.000+0100,824,true,false,true,false,,,,,169.254.2.107
Oslo,Norway,Oslo County,2022-01-25T06:39:35.000+0100,1,true,false,false,false,59.95500,10.85900,,,92.220.114.121
Oslo,Norway,Oslo County,2022-01-25T06:30:26.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.73.226
Oslo,Norway,Oslo County,2022-01-25T06:21:56.000+0100,1,true,false,false,false,59.95500,10.85900,,,89.8.168.186
Rykkin,Norway,Viken,2022-01-25T06:03:37.000+0100,1,true,false,false,false,59.93190,10.48140,,,158.248.67.85
Oslo,Norway,Oslo County,2022-01-25T04:15:18.000+0100,2,true,false,false,false,59.95500,10.85900,,,46.15.176.60
Honefoss,Norway,Viken,2022-01-25T02:05:06.000+0100,1,true,false,false,false,60.17040,10.29950,,,85.167.83.156
Sandvika,Norway,Viken,2022-01-25T01:12:42.000+0100,2,true,false,false,false,59.89660,10.49790,,,193.161.34.61
Sandvika,Norway,Viken,2022-01-25T01:12:40.000+0100,1,true,false,false,false,59.89660,10.49790,,,193.161.34.39
Oslo,Norway,Oslo County,2022-01-25T00:48:19.000+0100,6,true,false,false,false,59.95500,10.85900,,,46.46.199.215
Asker,Norway,Viken,2022-01-24T23:31:03.000+0100,2,true,false,false,false,59.83340,10.40560,,,84.215.1.194
Oslo,Norway,Oslo County,2022-01-24T23:26:10.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.202.204
Gjettum,Norway,Viken,2022-01-24T23:13:59.000+0100,1,true,false,false,false,59.90820,10.52160,,,62.16.183.43
Oslo,Norway,Oslo County,2022-01-24T22:59:25.000+0100,1,true,false,false,false,59.95500,10.85900,,,51.175.227.187
Oslo,Norway,Oslo County,2022-01-24T22:53:30.000+0100,3,true,false,false,false,59.95500,10.85900,,,51.175.186.162
Oslo,Norway,Oslo County,2022-01-24T22:38:13.000+0100,1,true,false,false,false,59.95500,10.85900,,,158.248.66.39
Oslo,Norway,Oslo County,2022-01-24T22:33:02.000+0100,2,true,false,false,false,59.95500,10.85900,,,51.175.224.66
Oslo,Norway,Oslo County,2022-01-24T22:07:41.000+0100,1,true,false,false,false,59.95500,10.85900,,,88.89.136.137
Oslo,Norway,Oslo County,2022-01-24T22:06:28.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.212.182.232
Ravnasen,Norway,Oslo County,2022-01-24T22:02:15.000+0100,6,true,false,false,false,59.81380,10.82640,,,46.15.17.191
Oslo,Norway,Oslo County,2022-01-24T22:00:50.000+0100,2,true,false,false,false,59.92030,10.57990,,,84.202.97.235
Kjeller,Norway,Viken,2022-01-24T21:54:20.000+0100,1,true,false,false,false,59.97800,11.04700,,,81.166.193.19
Oslo,Norway,Oslo County,2022-01-24T21:51:06.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.230.131.135
Lierskogen,Norway,Viken,2022-01-24T21:46:12.000+0100,1,true,false,false,false,59.82360,10.33200,,,79.160.78.86
Oslo,Norway,Oslo County,2022-01-24T21:46:06.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.213.74.253
Lysaker,Norway,Viken,2022-01-24T21:44:36.000+0100,1,true,false,false,false,59.90680,10.63930,,,92.220.22.62
Drammen,Norway,Viken,2022-01-24T21:30:52.000+0100,1,true,false,false,false,59.75310,10.14190,,,79.161.20.67
Jar,Norway,Viken,2022-01-24T21:25:55.000+0100,1,true,false,false,false,59.92720,10.62560,,,62.16.242.28
Oslo,Norway,Oslo County,2022-01-24T21:21:48.000+0100,1,true,false,false,false,59.95500,10.85900,,,37.191.185.53
,Norway,,2022-01-24T21:12:34.000+0100,1,true,false,true,false,59.94520,10.75590,,,89.8.193.62
Oslo,Norway,Oslo County,2022-01-24T21:10:39.000+0100,2,true,false,false,false,59.95500,10.85900,,,51.175.205.210
Oslo,Norway,Oslo County,2022-01-24T21:09:45.000+0100,1,true,false,false,false,59.95500,10.85900,,,185.101.32.67
Saetre,Norway,Viken,2022-01-24T21:09:17.000+0100,2,true,false,false,false,59.69080,10.52300,,,79.161.29.106
,Norway,Oslo County,2022-01-24T21:07:37.000+0100,2,true,false,true,false,59.86360,10.79610,,,77.16.74.198
Oslo,Norway,Oslo County,2022-01-24T21:07:19.000+0100,1,true,false,false,false,59.95500,10.85900,,,82.102.27.118
Oslo,Norway,Oslo County,2022-01-24T21:04:19.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.31.82
Asker,Norway,Viken,2022-01-24T21:03:27.000+0100,1,true,false,false,false,59.82280,10.43290,,,84.213.229.102
Gjettum,Norway,Viken,2022-01-24T20:46:12.000+0100,1,true,false,false,false,59.90820,10.52160,,,46.9.86.44
Oslo,Norway,Oslo County,2022-01-24T20:43:54.000+0100,1,true,false,false,false,59.95500,10.85900,,,88.88.91.153
Oslo,Norway,Oslo County,2022-01-24T20:41:38.000+0100,2,true,false,false,false,59.95500,10.85900,,,84.211.94.227
Krokkleiva,Norway,Viken,2022-01-24T20:39:47.000+0100,2,true,false,false,false,60.04530,10.30440,,,85.167.6.139
Oslo,Norway,Oslo County,2022-01-24T20:22:22.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.166.185.68
Lierstranda,Norway,Viken,2022-01-24T20:15:56.000+0100,1,true,false,false,false,59.74810,10.26030,,,91.186.73.133
Oslo,Norway,Oslo County,2022-01-24T20:15:15.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.177.90
Oslo,Norway,Oslo County,2022-01-24T20:13:42.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.209.25.99
Stabekk,Norway,Viken,2022-01-24T20:11:09.000+0100,1,true,false,false,false,59.90240,10.60960,,,85.164.91.220
Oslo,Norway,Oslo County,2022-01-24T20:03:13.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.204.169
Rykkin,Norway,Viken,2022-01-24T19:49:19.000+0100,1,true,false,false,false,59.93190,10.48140,,,95.34.109.62
Blommenholm,Norway,Viken,2022-01-24T19:45:21.000+0100,1,true,false,false,false,59.89780,10.53630,,,82.164.231.190
Oslo,Norway,Oslo County,2022-01-24T19:45:07.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.204.187
Oslo,Norway,Oslo County,2022-01-24T19:40:09.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.53.124
Hovik verk,Norway,Viken,2022-01-24T19:28:05.000+0100,1,true,false,false,false,59.89220,10.57990,,,80.202.68.81
Rykkin,Norway,Viken,2022-01-24T19:18:55.000+0100,5,true,false,false,false,59.92810,10.49650,,,85.167.16.207
Baerums verk,Norway,Viken,2022-01-24T19:15:54.000+0100,1,true,false,false,false,59.94540,10.51110,,,88.95.57.178
Oslo,Norway,Oslo County,2022-01-24T19:14:15.000+0100,3,true,false,false,false,59.95500,10.85900,,,195.139.193.208
Bjornemyrdalen,Norway,Viken,2022-01-24T19:09:43.000+0100,1,true,false,false,false,59.83190,10.65190,,,88.91.31.172
Oslo,Norway,Oslo County,2022-01-24T19:09:25.000+0100,1,true,false,false,false,59.95500,10.85900,,,84.208.88.52
Oslo,Norway,Oslo County,2022-01-24T19:05:21.000+0100,1,true,false,false,false,59.95500,10.85900,,,81.166.192.57
Oslo,Norway,Oslo County,2022-01-24T19:04:41.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.201.114
Oslo,Norway,Oslo County,2022-01-24T19:03:39.000+0100,2,true,false,false,false,59.95500,10.85900,,,37.191.165.120
Sandvika,Norway,Viken,2022-01-24T19:03:30.000+0100,1,true,false,false,false,59.89560,10.52120,,,84.215.4.104
Oslo,Norway,Oslo County,2022-01-24T19:01:14.000+0100,1,true,false,false,false,59.95500,10.85900,,,185.253.97.205
Oslo,Norway,Oslo County,2022-01-24T19:00:16.000+0100,2,true,false,false,false,59.95500,10.85900,,,46.46.207.118
,Norway,Oslo County,2022-01-24T18:57:50.000+0100,1,true,false,true,false,59.86360,10.79610,,,89.8.210.125
Oslo,Norway,Oslo County,2022-01-24T18:53:41.000+0100,6,true,false,false,false,59.95500,10.85900,,,217.8.141.190
Oslo,Norway,Oslo County,2022-01-24T18:52:06.000+0100,2,true,false,false,false,59.95500,10.85900,,,158.248.68.199
Jar,Norway,Viken,2022-01-24T18:45:18.000+0100,1,true,false,false,false,59.92720,10.62560,,,51.175.102.142
Jar,Norway,Viken,2022-01-24T18:39:30.000+0100,1,true,false,false,false,59.92720,10.62560,,,62.16.243.72
Oslo,Norway,Oslo County,2022-01-24T18:37:54.000+0100,5,true,false,false,false,59.95500,10.85900,,,89.8.208.30
Skedsmokorset,Norway,Viken,2022-01-24T18:35:46.000+0100,1,true,false,false,false,60.01600,11.03790,,,51.175.225.132
Oslo,Norway,Oslo County,2022-01-24T18:32:23.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.15.53.136
Oslo,Norway,Oslo County,2022-01-24T18:25:50.000+0100,1,true,false,false,false,59.95500,10.85900,,,46.46.207.141
Oslo,Norway,Oslo County,2022-01-24T18:22:49.000+0100,2,true,false,false,false,59.95500,10.85900,,,185.176.244.68
Asker,Norway,Viken,2022-01-24T18:14:08.000+0100,1,true,false,false,false,59.84580,10.43130,,,85.166.29.240
